"","Group","transcript","Start","Stop","Strand","ENSGACG","ENSGACT","OnLG","LG.roman","LG"
"15566","groupIII","transcript",906671,909839,"+","ENSGACG00000013183","ENSGACT00000017467",TRUE,"III",3
"15567","groupIII","transcript",906901,910493,"+","ENSGACG00000013183","ENSGACT00000017473",TRUE,"III",3
"15568","groupIII","transcript",916607,928231,"+","ENSGACG00000013193","ENSGACT00000017489",TRUE,"III",3
"15569","groupIII","transcript",922138,928231,"+","ENSGACG00000013193","ENSGACT00000017498",TRUE,"III",3
"15570","groupIII","transcript",922290,928231,"+","ENSGACG00000013193","ENSGACT00000017511",TRUE,"III",3
"15571","groupIII","transcript",948765,953424,"-","ENSGACG00000013222","ENSGACT00000017522",TRUE,"III",3
"15572","groupIII","transcript",950743,953396,"-","ENSGACG00000013222","ENSGACT00000017525",TRUE,"III",3
"15573","groupIII","transcript",954054,962037,"+","ENSGACG00000013236","ENSGACT00000017537",TRUE,"III",3
"15574","groupIII","transcript",954109,962037,"+","ENSGACG00000013236","ENSGACT00000017543",TRUE,"III",3
"15575","groupIII","transcript",984289,1056059,"+","ENSGACG00000013251","ENSGACT00000017546",TRUE,"III",3
"15576","groupIII","transcript",1075302,1078538,"-","ENSGACG00000013253","ENSGACT00000017549",TRUE,"III",3
"15577","groupIII","transcript",1085397,1100270,"+","ENSGACG00000013256","ENSGACT00000017584",TRUE,"III",3
"15578","groupIII","transcript",1090056,1100278,"+","ENSGACG00000013256","ENSGACT00000017591",TRUE,"III",3
"15579","groupIII","transcript",1101686,1109323,"-","ENSGACG00000013290","ENSGACT00000017600",TRUE,"III",3
"15580","groupIII","transcript",1104223,1109323,"-","ENSGACG00000013290","ENSGACT00000017603",TRUE,"III",3
"15581","groupIII","transcript",1111559,1155419,"-","ENSGACG00000013300","ENSGACT00000017627",TRUE,"III",3
"15582","groupIII","transcript",1158920,1164090,"+","ENSGACG00000013317","ENSGACT00000017667",TRUE,"III",3
"15583","groupIII","transcript",1165487,1169207,"+","ENSGACG00000013347","ENSGACT00000017683",TRUE,"III",3
"15584","groupIII","transcript",1165820,1169216,"+","ENSGACG00000013347","ENSGACT00000017693",TRUE,"III",3
"15585","groupIII","transcript",1172582,1173127,"+","ENSGACG00000013368","ENSGACT00000017696",TRUE,"III",3
"15586","groupIII","transcript",1198069,1213399,"-","ENSGACG00000013369","ENSGACT00000017705",TRUE,"III",3
"15587","groupIII","transcript",1215901,1265072,"-","ENSGACG00000013375","ENSGACT00000017731",TRUE,"III",3
"15588","groupIII","transcript",1323053,1340880,"+","ENSGACG00000013392","ENSGACT00000017741",TRUE,"III",3
"15589","groupIII","transcript",1344013,1364222,"-","ENSGACG00000013399","ENSGACT00000017748",TRUE,"III",3
"15590","groupIII","transcript",1371274,1377128,"-","ENSGACG00000013405","ENSGACT00000017756",TRUE,"III",3
"15591","groupIII","transcript",1381685,1420334,"-","ENSGACG00000013411","ENSGACT00000017762",TRUE,"III",3
"15592","groupIII","transcript",1446399,1449815,"+","ENSGACG00000013415","ENSGACT00000017803",TRUE,"III",3
"15593","groupIII","transcript",1491421,1496838,"+","ENSGACG00000013446","ENSGACT00000017821",TRUE,"III",3
"15594","groupIII","transcript",1504743,1506317,"+","ENSGACG00000013459","ENSGACT00000017830",TRUE,"III",3
"15595","groupIII","transcript",1507581,1511709,"-","ENSGACG00000013468","ENSGACT00000017845",TRUE,"III",3
"15596","groupIII","transcript",1507988,1511710,"-","ENSGACG00000013468","ENSGACT00000017850",TRUE,"III",3
"15597","groupIII","transcript",1513354,1514586,"+","ENSGACG00000013481","ENSGACT00000017854",TRUE,"III",3
"15598","groupIII","transcript",1517985,1529008,"-","ENSGACG00000013485","ENSGACT00000017865",TRUE,"III",3
"15599","groupIII","transcript",1536538,1543454,"-","ENSGACG00000013492","ENSGACT00000017889",TRUE,"III",3
"15600","groupIII","transcript",1558226,1560099,"-","ENSGACG00000013510","ENSGACT00000017897",TRUE,"III",3
"15601","groupIII","transcript",1559961,1575139,"+","ENSGACG00000013518","ENSGACT00000017906",TRUE,"III",3
"15602","groupIII","transcript",1578911,1598618,"-","ENSGACG00000013523","ENSGACT00000017910",TRUE,"III",3
"15603","groupIII","transcript",1584858,1598818,"-","ENSGACG00000013527","ENSGACT00000017917",TRUE,"III",3
"15604","groupIII","transcript",1601834,1608090,"-","ENSGACG00000013533","ENSGACT00000017979",TRUE,"III",3
"15605","groupIII","transcript",1602191,1608377,"-","ENSGACG00000013533","ENSGACT00000017985",TRUE,"III",3
"15606","groupIII","transcript",1602217,1608377,"-","ENSGACG00000013533","ENSGACT00000017989",TRUE,"III",3
"15607","groupIII","transcript",1602659,1608362,"-","ENSGACG00000013533","ENSGACT00000017999",TRUE,"III",3
"15608","groupIII","transcript",1616717,1623145,"-","ENSGACG00000013594","ENSGACT00000018012",TRUE,"III",3
"15609","groupIII","transcript",1625074,1628215,"-","ENSGACG00000013603","ENSGACT00000018025",TRUE,"III",3
"15610","groupIII","transcript",1625584,1628723,"-","ENSGACG00000013603","ENSGACT00000018031",TRUE,"III",3
"15611","groupIII","transcript",1625584,1628713,"-","ENSGACG00000013603","ENSGACT00000018034",TRUE,"III",3
"15612","groupIII","transcript",1630711,1634932,"+","ENSGACG00000013621","ENSGACT00000018040",TRUE,"III",3
"15613","groupIII","transcript",1636266,1639447,"+","ENSGACG00000013626","ENSGACT00000018055",TRUE,"III",3
"15614","groupIII","transcript",1640895,1643703,"-","ENSGACG00000013638","ENSGACT00000018084",TRUE,"III",3
"15615","groupIII","transcript",1646630,1651055,"+","ENSGACG00000013662","ENSGACT00000018088",TRUE,"III",3
"15616","groupIII","transcript",1651826,1658273,"-","ENSGACG00000013666","ENSGACT00000018129",TRUE,"III",3
"15617","groupIII","transcript",1654716,1658240,"-","ENSGACG00000013666","ENSGACT00000018137",TRUE,"III",3
"15618","groupIII","transcript",1654836,1658258,"-","ENSGACG00000013666","ENSGACT00000018140",TRUE,"III",3
"15619","groupIII","transcript",1652723,1653751,"-","ENSGACG00000013706","ENSGACT00000018143",TRUE,"III",3
"15620","groupIII","transcript",1661866,1678091,"+","ENSGACG00000013708","ENSGACT00000018157",TRUE,"III",3
"15621","groupIII","transcript",1686892,1688959,"+","ENSGACG00000013719","ENSGACT00000018160",TRUE,"III",3
"15622","groupIII","transcript",1690582,1695396,"+","ENSGACG00000013721","ENSGACT00000018173",TRUE,"III",3
"15623","groupIII","transcript",1690603,1696077,"+","ENSGACG00000013721","ENSGACT00000018177",TRUE,"III",3
"15624","groupIII","transcript",1714387,1718906,"+","ENSGACG00000013732","ENSGACT00000018182",TRUE,"III",3
"15625","groupIII","transcript",1726222,1728540,"+","ENSGACG00000013736","ENSGACT00000018184",TRUE,"III",3
"15626","groupIII","transcript",1769089,1770342,"-","ENSGACG00000013739","ENSGACT00000018188",TRUE,"III",3
"15627","groupIII","transcript",1852860,1900173,"+","ENSGACG00000013743","ENSGACT00000018197",TRUE,"III",3
"15628","groupIII","transcript",1891991,1900134,"+","ENSGACG00000013743","ENSGACT00000018198",TRUE,"III",3
"15629","groupIII","transcript",1926879,1948283,"-","ENSGACG00000013750","ENSGACT00000018203",TRUE,"III",3
"15630","groupIII","transcript",1963544,1964162,"+","ENSGACG00000013755","ENSGACT00000018206",TRUE,"III",3
"15631","groupIII","transcript",1965059,1968183,"+","ENSGACG00000013758","ENSGACT00000018228",TRUE,"III",3
"15632","groupIII","transcript",1970047,1975782,"+","ENSGACG00000013777","ENSGACT00000018257",TRUE,"III",3
"15633","groupIII","transcript",2022222,2045048,"+","ENSGACG00000013800","ENSGACT00000018264",TRUE,"III",3
"15634","groupIII","transcript",2022228,2042588,"+","ENSGACG00000013800","ENSGACT00000018266",TRUE,"III",3
"15635","groupIII","transcript",2055661,2079252,"+","ENSGACG00000013809","ENSGACT00000018271",TRUE,"III",3
"15636","groupIII","transcript",2091954,2097163,"+","ENSGACG00000013814","ENSGACT00000018281",TRUE,"III",3
"15637","groupIII","transcript",2098910,2101996,"+","ENSGACG00000013822","ENSGACT00000018286",TRUE,"III",3
"15638","groupIII","transcript",2098913,2102380,"+","ENSGACG00000013822","ENSGACT00000018292",TRUE,"III",3
"15639","groupIII","transcript",2098913,2102361,"+","ENSGACG00000013822","ENSGACT00000018295",TRUE,"III",3
"15640","groupIII","transcript",2106489,2110927,"+","ENSGACG00000013829","ENSGACT00000018297",TRUE,"III",3
"15641","groupIII","transcript",2114207,2121278,"+","ENSGACG00000013832","ENSGACT00000018302",TRUE,"III",3
"15642","groupIII","transcript",2114246,2121253,"+","ENSGACG00000013832","ENSGACT00000018303",TRUE,"III",3
"15643","groupIII","transcript",2123321,2125079,"+","ENSGACG00000013835","ENSGACT00000018307",TRUE,"III",3
"15644","groupIII","transcript",2126225,2128883,"+","ENSGACG00000013837","ENSGACT00000018311",TRUE,"III",3
"15645","groupIII","transcript",2130944,2132187,"-","ENSGACG00000013840","ENSGACT00000018313",TRUE,"III",3
"15646","groupIII","transcript",2136579,2142105,"-","ENSGACG00000013841","ENSGACT00000018314",TRUE,"III",3
"15647","groupIII","transcript",2145732,2147683,"+","ENSGACG00000013842","ENSGACT00000018318",TRUE,"III",3
"15648","groupIII","transcript",2152790,2154924,"-","ENSGACG00000013846","ENSGACT00000018322",TRUE,"III",3
"15649","groupIII","transcript",2158123,2160012,"-","ENSGACG00000013849","ENSGACT00000018325",TRUE,"III",3
"15650","groupIII","transcript",2160098,2162816,"-","ENSGACG00000013852","ENSGACT00000018328",TRUE,"III",3
"15651","groupIII","transcript",2170360,2180898,"+","ENSGACG00000013855","ENSGACT00000018335",TRUE,"III",3
"15652","groupIII","transcript",2183866,2187309,"-","ENSGACG00000013861","ENSGACT00000018354",TRUE,"III",3
"15653","groupIII","transcript",2184265,2187604,"-","ENSGACG00000013861","ENSGACT00000018360",TRUE,"III",3
"15654","groupIII","transcript",2184697,2187029,"-","ENSGACG00000013861","ENSGACT00000018364",TRUE,"III",3
"15655","groupIII","transcript",2188049,2189461,"+","ENSGACG00000013881","ENSGACT00000018370",TRUE,"III",3
"15656","groupIII","transcript",2190329,2193881,"-","ENSGACG00000013888","ENSGACT00000018387",TRUE,"III",3
"15657","groupIII","transcript",2197146,2224588,"+","ENSGACG00000013900","ENSGACT00000018394",TRUE,"III",3
"15658","groupIII","transcript",2203930,2224845,"+","ENSGACG00000013900","ENSGACT00000018402",TRUE,"III",3
"15659","groupIII","transcript",2209702,2224585,"+","ENSGACG00000013900","ENSGACT00000018405",TRUE,"III",3
"15660","groupIII","transcript",2235826,2255825,"-","ENSGACG00000013912","ENSGACT00000018422",TRUE,"III",3
"15661","groupIII","transcript",2257208,2273436,"+","ENSGACG00000013929","ENSGACT00000018434",TRUE,"III",3
"15662","groupIII","transcript",2276332,2281743,"-","ENSGACG00000013940","ENSGACT00000018439",TRUE,"III",3
"15663","groupIII","transcript",2300345,2319496,"+","ENSGACG00000013942","ENSGACT00000018440",TRUE,"III",3
"15664","groupIII","transcript",2319396,2332420,"+","ENSGACG00000013942","ENSGACT00000018442",TRUE,"III",3
"15665","groupIII","transcript",2351398,2375649,"+","ENSGACG00000013943","ENSGACT00000018443",TRUE,"III",3
"15666","groupIII","transcript",2417581,2439942,"+","ENSGACG00000013944","ENSGACT00000018450",TRUE,"III",3
"15667","groupIII","transcript",2417581,2437608,"+","ENSGACG00000013944","ENSGACT00000018453",TRUE,"III",3
"15668","groupIII","transcript",2492450,2573137,"+","ENSGACG00000013951","ENSGACT00000018521",TRUE,"III",3
"15669","groupIII","transcript",2492450,2573137,"+","ENSGACG00000013951","ENSGACT00000018523",TRUE,"III",3
"15670","groupIII","transcript",2505057,2573137,"+","ENSGACG00000013951","ENSGACT00000018525",TRUE,"III",3
"15671","groupIII","transcript",2505057,2573131,"+","ENSGACG00000013951","ENSGACT00000018526",TRUE,"III",3
"15672","groupIII","transcript",2505057,2573125,"+","ENSGACG00000013951","ENSGACT00000018528",TRUE,"III",3
"15673","groupIII","transcript",2685454,2702281,"+","ENSGACG00000014008","ENSGACT00000018536",TRUE,"III",3
"15674","groupIII","transcript",2697432,2701295,"+","ENSGACG00000014008","ENSGACT00000018540",TRUE,"III",3
"15675","groupIII","transcript",2709729,2726302,"-","ENSGACG00000014017","ENSGACT00000018550",TRUE,"III",3
"15676","groupIII","transcript",2739957,2745271,"+","ENSGACG00000014028","ENSGACT00000018557",TRUE,"III",3
"15677","groupIII","transcript",2756952,2758757,"+","ENSGACG00000014032","ENSGACT00000018560",TRUE,"III",3
"15678","groupIII","transcript",2759755,2761944,"-","ENSGACG00000014035","ENSGACT00000018567",TRUE,"III",3
"15679","groupIII","transcript",2760216,2763123,"-","ENSGACG00000014035","ENSGACT00000018569",TRUE,"III",3
"15680","groupIII","transcript",2763222,2766437,"+","ENSGACG00000014043","ENSGACT00000018578",TRUE,"III",3
"15681","groupIII","transcript",2766972,2775825,"-","ENSGACG00000014049","ENSGACT00000018597",TRUE,"III",3
"15682","groupIII","transcript",2803366,2804512,"-","ENSGACG00000014060","ENSGACT00000018601",TRUE,"III",3
"15683","groupIII","transcript",2804820,2817037,"+","ENSGACG00000014063","ENSGACT00000018608",TRUE,"III",3
"15684","groupIII","transcript",2823753,2834039,"-","ENSGACG00000014069","ENSGACT00000018616",TRUE,"III",3
"15685","groupIII","transcript",2838104,2840095,"-","ENSGACG00000014075","ENSGACT00000018619",TRUE,"III",3
"15686","groupIII","transcript",2849935,2852980,"+","ENSGACG00000014076","ENSGACT00000018625",TRUE,"III",3
"15687","groupIII","transcript",2849935,2852752,"+","ENSGACG00000014076","ENSGACT00000018629",TRUE,"III",3
"15688","groupIII","transcript",2849935,2852695,"+","ENSGACG00000014076","ENSGACT00000018631",TRUE,"III",3
"15689","groupIII","transcript",2853612,2856399,"+","ENSGACG00000014086","ENSGACT00000018644",TRUE,"III",3
"15690","groupIII","transcript",2860285,2874074,"+","ENSGACG00000014096","ENSGACT00000018658",TRUE,"III",3
"15691","groupIII","transcript",2878391,2882612,"+","ENSGACG00000014107","ENSGACT00000018665",TRUE,"III",3
"15692","groupIII","transcript",2878865,2879687,"+","ENSGACG00000014107","ENSGACT00000018668",TRUE,"III",3
"15693","groupIII","transcript",2884533,2886137,"-","ENSGACG00000014113","ENSGACT00000018671",TRUE,"III",3
"15694","groupIII","transcript",2886327,2887617,"-","ENSGACG00000014117","ENSGACT00000018674",TRUE,"III",3
"15695","groupIII","transcript",2890008,2892965,"-","ENSGACG00000014121","ENSGACT00000018676",TRUE,"III",3
"15696","groupIII","transcript",2895301,2901546,"-","ENSGACG00000014122","ENSGACT00000018689",TRUE,"III",3
"15697","groupIII","transcript",2910942,2914268,"+","ENSGACG00000014131","ENSGACT00000018695",TRUE,"III",3
"15698","groupIII","transcript",2914449,2920035,"+","ENSGACG00000014136","ENSGACT00000018721",TRUE,"III",3
"15699","groupIII","transcript",2914464,2920029,"+","ENSGACG00000014136","ENSGACT00000018735",TRUE,"III",3
"15700","groupIII","transcript",2920905,2922961,"-","ENSGACG00000014164","ENSGACT00000018741",TRUE,"III",3
"15701","groupIII","transcript",2930749,2933747,"+","ENSGACG00000014168","ENSGACT00000018762",TRUE,"III",3
"15702","groupIII","transcript",2936319,2938124,"+","ENSGACG00000014188","ENSGACT00000018764",TRUE,"III",3
"15703","groupIII","transcript",2936328,2938175,"+","ENSGACG00000014188","ENSGACT00000018765",TRUE,"III",3
"15704","groupIII","transcript",2944399,2951360,"-","ENSGACG00000014189","ENSGACT00000018776",TRUE,"III",3
"15705","groupIII","transcript",2949770,2954342,"-","ENSGACG00000014189","ENSGACT00000018780",TRUE,"III",3
"15706","groupIII","transcript",2952447,2954421,"-","ENSGACG00000014189","ENSGACT00000018784",TRUE,"III",3
"15707","groupIII","transcript",2955186,2956289,"+","ENSGACG00000014200","ENSGACT00000018792",TRUE,"III",3
"15708","groupIII","transcript",2958056,2968063,"-","ENSGACG00000014207","ENSGACT00000018798",TRUE,"III",3
"15709","groupIII","transcript",2976579,2982013,"-","ENSGACG00000014212","ENSGACT00000018839",TRUE,"III",3
"15710","groupIII","transcript",2984065,2989606,"+","ENSGACG00000014243","ENSGACT00000018844",TRUE,"III",3
"15711","groupIII","transcript",3057406,3123616,"+","ENSGACG00000014245","ENSGACT00000018852",TRUE,"III",3
"15712","groupIII","transcript",3157734,3197547,"+","ENSGACG00000014253","ENSGACT00000018862",TRUE,"III",3
"15713","groupIII","transcript",3207280,3211396,"+","ENSGACG00000014262","ENSGACT00000018867",TRUE,"III",3
"15714","groupIII","transcript",3229059,3256141,"+","ENSGACG00000014265","ENSGACT00000018871",TRUE,"III",3
"15715","groupIII","transcript",3231343,3256141,"+","ENSGACG00000014265","ENSGACT00000018874",TRUE,"III",3
"15716","groupIII","transcript",3261565,3267608,"-","ENSGACG00000014270","ENSGACT00000018895",TRUE,"III",3
"15717","groupIII","transcript",3283849,3286112,"+","ENSGACG00000014287","ENSGACT00000018899",TRUE,"III",3
"15718","groupIII","transcript",3301256,3346169,"-","ENSGACG00000014290","ENSGACT00000018907",TRUE,"III",3
"15719","groupIII","transcript",3571387,3812973,"+","ENSGACG00000014303","ENSGACT00000018924",TRUE,"III",3
"15720","groupIII","transcript",3625894,3665773,"+","ENSGACG00000014303","ENSGACT00000018928",TRUE,"III",3
"15721","groupIII","transcript",3816709,3866221,"-","ENSGACG00000014317","ENSGACT00000018938",TRUE,"III",3
"15722","groupIII","transcript",3871803,3882364,"+","ENSGACG00000014326","ENSGACT00000018940",TRUE,"III",3
"15723","groupIII","transcript",3883427,3903549,"+","ENSGACG00000014328","ENSGACT00000018952",TRUE,"III",3
"15724","groupIII","transcript",3906418,3910477,"-","ENSGACG00000014339","ENSGACT00000018963",TRUE,"III",3
"15725","groupIII","transcript",3907285,3910562,"-","ENSGACG00000014339","ENSGACT00000018965",TRUE,"III",3
"15726","groupIII","transcript",3914291,3917139,"+","ENSGACG00000014348","ENSGACT00000018969",TRUE,"III",3
"15727","groupIII","transcript",3920236,3923716,"+","ENSGACG00000014352","ENSGACT00000018972",TRUE,"III",3
"15728","groupIII","transcript",3934597,3935648,"+","ENSGACG00000014354","ENSGACT00000018985",TRUE,"III",3
"15729","groupIII","transcript",3969899,4013062,"+","ENSGACG00000014366","ENSGACT00000018996",TRUE,"III",3
"15730","groupIII","transcript",4022743,4029143,"-","ENSGACG00000014377","ENSGACT00000019003",TRUE,"III",3
"15731","groupIII","transcript",4031366,4040463,"-","ENSGACG00000014381","ENSGACT00000019021",TRUE,"III",3
"15732","groupIII","transcript",4031366,4040463,"-","ENSGACG00000014381","ENSGACT00000019023",TRUE,"III",3
"15733","groupIII","transcript",4044413,4046668,"-","ENSGACG00000014398","ENSGACT00000019026",TRUE,"III",3
"15734","groupIII","transcript",4077353,4170094,"+","ENSGACG00000014401","ENSGACT00000019041",TRUE,"III",3
"15735","groupIII","transcript",4181260,4191083,"+","ENSGACG00000014413","ENSGACT00000019045",TRUE,"III",3
"15736","groupIII","transcript",4200326,4211628,"+","ENSGACG00000014417","ENSGACT00000019048",TRUE,"III",3
"15737","groupIII","transcript",4224560,4236848,"-","ENSGACG00000014418","ENSGACT00000019053",TRUE,"III",3
"15738","groupIII","transcript",4253431,4265268,"+","ENSGACG00000014423","ENSGACT00000019058",TRUE,"III",3
"15739","groupIII","transcript",4273462,4276425,"-","ENSGACG00000014426","ENSGACT00000019061",TRUE,"III",3
"15740","groupIII","transcript",4287012,4301544,"+","ENSGACG00000014427","ENSGACT00000019071",TRUE,"III",3
